#     gal_num          x_image          y_image             ra              dec            g1_nopsf         g2_nopsf         g1_meas          g2_meas            fwhm       final_sigmaSize  nopsf_sigmaSize       nfw_g1           nfw_g2           nfw_mu          redshift           flux          stamp_sum         noisevar     
            1065   1.73800000e+03   2.32300000e+03   2.89608918e+02  -3.30946945e+01  -2.02486471e-02  -3.50927715e-01  -9.16278241e-03  -1.82121373e-01   4.95019340e-01   1.18935382e+00   7.68183649e-01  -1.25309033e-01   1.44898338e-02   1.34070544e+00   6.17400149e-01   1.08246819e+03   1.08246826e+03   0.00000000e+00
            1066   3.61800000e+03   6.45000000e+02   2.89480176e+02  -3.31904565e+01   1.92804631e-01   1.20285387e-01   1.49099834e-01   9.30419582e-02   7.95524711e-01   1.71265399e+00   1.50980377e+00   1.31685383e-01   4.99840311e-02   1.38547627e+00   8.59396194e-01   1.27383998e+03   1.27383984e+03   0.00000000e+00
            1067   3.58800000e+03   2.63700000e+03   2.89482645e+02  -3.30764469e+01   0.00000000e+00   0.00000000e+00   5.49398430e-01  -1.23894127e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.16166945e-01  -2.31860456e-01   2.83510288e+00   5.27924793e-01   2.79514341e+03   2.79514355e+03   0.00000000e+00
            1068   6.42900000e+03   8.02000000e+02   2.89288027e+02  -3.31808076e+01   0.00000000e+00   0.00000000e+00  -5.97480636e-02   1.77392150e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -5.11096555e-02   5.89465635e-02   1.12514123e+00   1.17092650e+00   7.38448302e+02   7.38448364e+02   0.00000000e+00
            1070   7.74000000e+02   1.18200000e+03   2.89674642e+02  -3.31600811e+01   0.00000000e+00   0.00000000e+00   8.13514066e-02  -6.40364164e-03  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.24982666e-02  -6.19813053e-02   1.16185516e+00   8.18648819e-01   5.72549824e+02   5.72549866e+02   0.00000000e+00
            1071   3.85800000e+03   8.30000000e+01   2.89463644e+02  -3.32225559e+01   0.00000000e+00   0.00000000e+00  -2.94366827e-01  -1.53588643e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   8.24331674e-02   4.35965907e-02   1.19798717e+00   5.57939338e-01   3.39903861e+04   3.39903867e+04   0.00000000e+00
            1072   5.63300000e+03   2.81100000e+03   2.89343024e+02  -3.30660528e+01   0.00000000e+00   0.00000000e+00   9.85505925e-02  -4.15661575e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -9.07388760e-02  -5.00052860e-02   1.21269171e+00   9.10016939e-01   5.70837036e+02   5.70837036e+02   0.00000000e+00
            1073   5.84500000e+03   3.19800000e+03   2.89328715e+02  -3.30438731e+01   0.00000000e+00   0.00000000e+00  -9.78436946e-03  -8.93344438e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.25610120e-02  -5.75696966e-02   1.15825309e+00   6.79430345e-01   7.89659369e+03   7.89659375e+03   0.00000000e+00
            1074   3.00300000e+03   2.36700000e+03   2.89522565e+02  -3.30920076e+01  -1.24060084e-01   6.96161166e-01  -1.13271855e-01   6.35611562e-01   6.97589659e-01   2.86743379e+00   2.54771805e+00  -3.64160124e-01   3.74784264e-01   8.47320457e+00   1.18828367e+00   9.22155181e+03   9.22155078e+03   0.00000000e+00
            1079   3.78600000e+03   3.75300000e+03   2.89469348e+02  -3.30125955e+01   0.00000000e+00   0.00000000e+00   9.50507953e-02  -4.52225760e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.08233395e-01  -6.96856195e-02   1.34944817e+00   6.44289147e-01   8.45196636e+02   8.45196655e+02   0.00000000e+00
            1080   3.43500000e+03   1.76300000e+03   2.89492918e+02  -3.31264887e+01   5.33097068e-01   2.61502479e-01   5.06085724e-01   2.48251494e-01   8.93592693e-01   4.00159645e+00   3.75486803e+00   2.43310463e-01   1.14704145e-01   2.95817191e+00   5.44673008e-01   3.90252547e+04   3.90252578e+04   0.00000000e+00
            1081   1.57400000e+03   3.74400000e+03   2.89620314e+02  -3.30134063e+01  -1.37004351e-01   1.29456772e-01  -8.48646078e-02   7.93130785e-02   5.87672784e-01   1.33019626e+00   1.04309106e+00  -1.47253156e-02   9.55821700e-02   1.19967647e+00   6.77225754e-01   6.54332690e+02   6.54332642e+02   0.00000000e+00
            1083   1.64500000e+03   3.65000000e+03   2.89615430e+02  -3.30187821e+01  -1.47028168e-01   2.07483524e-01  -9.57391113e-02   1.44166681e-01   5.86116053e-01   1.55055380e+00   1.10602272e+00  -1.60904389e-02   9.09346004e-02   1.19583592e+00   5.46948842e-01   5.71163607e+02   5.71163574e+02   0.00000000e+00
            1084   3.00100000e+03   4.32700000e+03   2.89523059e+02  -3.29798743e+01   2.39232606e-01   3.83823427e-01   2.02892447e-01   3.25429972e-01   7.83909757e-01   2.31105423e+00   1.97385228e+00   1.11053712e-01   3.67175597e-02   1.26097259e+00   1.02102393e+00   6.91930883e+03   6.91930859e+03   0.00000000e+00
            1088   3.15000000e+02   1.32500000e+03   2.89706087e+02  -3.31519119e+01  -1.67630253e-01  -1.98047268e-01  -1.20042200e-01  -1.44065026e-01   6.60694030e-01   1.62939668e+00   1.30458188e+00  -6.54748298e-02  -4.34896521e-02   1.13220197e+00   8.46601165e-01   9.71684004e+02   9.71683960e+02   0.00000000e+00
            1090   1.33300000e+03   1.59900000e+03   2.89636536e+02  -3.31361955e+01   0.00000000e+00   0.00000000e+00  -2.41060212e-01  -1.03049042e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -8.22219668e-02  -5.80050024e-02   1.22239963e+00   6.01161091e-01   4.55217942e+02   4.55217957e+02   0.00000000e+00
            1093   6.69000000e+02   4.07900000e+03   2.89682090e+02  -3.29943006e+01   3.97344040e-01  -2.11659161e-01   3.38857285e-01  -1.80571523e-01   7.19585368e-01   2.31458974e+00   2.00719476e+00  -2.63656449e-02   6.98001477e-02   1.12274941e+00   7.76356193e-01   4.97979745e+03   4.97979736e+03   0.00000000e+00
            1094   5.83200000e+03   2.17300000e+03   2.89329230e+02  -3.31025416e+01  -3.99428365e-03   9.83706147e-02  -3.48738883e-03   8.37160123e-02   8.42358818e-01   2.44403505e+00   2.13743806e+00  -9.95185841e-02   3.69949036e-03   1.19713727e+00   9.34027925e-01   1.59634733e+03   1.59634717e+03   0.00000000e+00
            1095   6.11800000e+03   3.24000000e+02   2.89309084e+02  -3.32082250e+01   0.00000000e+00   0.00000000e+00  -3.42292852e-02   2.41554880e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -2.36230035e-02   5.93874914e-02   1.10152959e+00   5.61238116e-01   1.19439347e+03   1.19439343e+03   0.00000000e+00
            1096   4.60000000e+02   1.82700000e+03   2.89696181e+02  -3.31231943e+01   0.00000000e+00   0.00000000e+00  -8.34713642e-02   1.05544363e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -8.54285462e-02  -2.47799890e-02   1.15901467e+00   1.03352389e+00   1.14744235e+03   1.14744238e+03   0.00000000e+00
            1097   1.78600000e+03   3.28200000e+03   2.89605788e+02  -3.30398386e+01   5.55432472e-02  -1.09963287e-03   9.40895878e-03  -1.86839813e-03   5.57832338e-01   1.25048995e+00   8.34998548e-01  -4.22778193e-02   1.06059748e-01   1.27502543e+00   6.54887450e-01   5.87462477e+03   5.87462451e+03   0.00000000e+00
            1098   1.88400000e+03   3.84700000e+03   2.89599184e+02  -3.30075028e+01  -4.11329611e-01   2.67225617e-02  -3.09180256e-01   2.01283870e-02   6.59916565e-01   1.69413245e+00   1.39680994e+00   1.06430858e-02   1.00411705e-01   1.21828687e+00   6.53383952e-01   3.76396597e+03   3.76396631e+03   0.00000000e+00
            1099   1.21100000e+03   3.92700000e+03   2.89645064e+02  -3.30029422e+01  -4.65295695e-01   2.62251930e-01  -2.99435259e-01   1.99168580e-01   4.85390643e-01   1.52708232e+00   1.02886701e+00  -2.21879160e-02   9.70121681e-02   1.18718044e+00   1.40573933e+00   9.05957575e+02   9.05957520e+02   0.00000000e+00
            1101   1.90500000e+03   2.69300000e+03   2.89597562e+02  -3.30734824e+01   3.92125688e-02   2.36090109e-01   3.11919152e-02   1.88589704e-01   7.82080722e-01   1.89845252e+00   1.64824426e+00  -1.10798730e-01   8.01860553e-02   1.38905575e+00   6.71574765e-01   4.40846675e+03   4.40846680e+03   0.00000000e+00
            1102   5.10000000e+01   1.66800000e+03   2.89724128e+02  -3.31323358e+01  -1.75650136e-01   2.35279012e-01  -9.32424171e-02   1.24775872e-01   5.78936153e-01   1.22202253e+00   9.08526182e-01  -6.78628834e-02  -2.42576284e-02   1.11643748e+00   7.50508636e-01   1.00170477e+03   1.00170477e+03   0.00000000e+00
            1104   5.13100000e+03   2.44000000e+03   2.89377186e+02  -3.30873970e+01   0.00000000e+00   0.00000000e+00  -6.80984929e-02  -6.95705408e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.18909645e-01  -2.94262632e-02   1.30414281e+00   7.40716865e-01   4.42860440e+03   4.42860449e+03   0.00000000e+00
            1105   1.69100000e+03   3.33600000e+03   2.89612242e+02  -3.30367377e+01   0.00000000e+00   0.00000000e+00  -8.30456553e-02   9.18516990e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -4.72357641e-02   1.15666073e-01   1.29403452e+00   1.05191457e+00   1.87056651e+03   1.87056665e+03   0.00000000e+00
            1106   3.69900000e+03   4.38700000e+03   2.89475443e+02  -3.29763078e+01   1.09814447e-01  -8.02260164e-02   8.57005539e-02  -6.25819746e-02   8.39319411e-01   1.70149732e+00   1.53502750e+00   8.75103938e-02  -2.99812831e-02   1.19709638e+00   5.42050226e-01   1.65523222e+03   1.65523218e+03   0.00000000e+00
            1107   4.56200000e+03   2.51000000e+03   2.89416065e+02  -3.30835418e+01   0.00000000e+00   0.00000000e+00  -1.45317975e-01   1.05736120e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.55424272e-01  -7.68135294e-02   1.57680413e+00   9.35902898e-01   6.60289714e+02   6.60289734e+02   0.00000000e+00
            1108   2.37200000e+03   3.18800000e+03   2.89565739e+02  -3.30451179e+01  -2.12203486e-02   4.03112881e-01  -2.81384904e-03   2.11183258e-01   5.28710783e-01   1.26351428e+00   7.68554091e-01  -7.71884926e-04   1.76291106e-01   1.56102448e+00   1.31170228e+00   1.01523282e+03   1.01523279e+03   0.00000000e+00
            1111   5.04800000e+03   1.32100000e+03   2.89382599e+02  -3.31514422e+01   4.14243312e-01   5.69403358e-01   3.30642904e-01   4.54418858e-01   5.29182198e-01   1.96639562e+00   1.46685302e+00  -6.29888281e-02   9.09751616e-02   1.25968118e+00   6.49600749e-01   4.40720324e+03   4.40720312e+03   0.00000000e+00
            1112   2.81100000e+03   2.81100000e+03   2.89535709e+02  -3.30666645e+01   1.03425421e-01  -2.34612380e-01   7.93302302e-02  -1.81515715e-01   7.12755661e-01   1.83578897e+00   1.51600718e+00   2.26730862e-02   2.09990805e-01   2.01150037e+00   6.35951951e-01   3.07673999e+03   3.07673975e+03   0.00000000e+00
            1113   5.33500000e+03   3.90000000e+02   2.89362669e+02  -3.32046695e+01   5.39228732e-02   2.99071208e-01   3.62038543e-02   1.85147568e-01   5.79622923e-01   1.37595558e+00   1.00678110e+00  -8.87165171e-03   9.56667723e-02   1.18008104e+00   1.12740804e+00   7.28968097e+02   7.28968079e+02   0.00000000e+00
            1115   6.56900000e+03   3.04700000e+03   2.89279231e+02  -3.30523316e+01  -2.90134363e-01  -1.91284001e-01  -2.33759284e-01  -1.54089702e-01   7.35697476e-01   1.85661411e+00   1.64674318e+00  -5.69580298e-02  -3.12850568e-02   1.10399175e+00   5.69699065e-01   4.85960209e+03   4.85960205e+03   0.00000000e+00
            1117   1.18800000e+03   3.41900000e+03   2.89646583e+02  -3.30320134e+01   0.00000000e+00   0.00000000e+00   3.43023644e-01  -1.29084249e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -4.56500813e-02   7.26153790e-02   1.16916174e+00   5.65696049e-01   2.22976493e+03   2.22976514e+03   0.00000000e+00
            1119   5.10300000e+03   3.52100000e+03   2.89379461e+02  -3.30255742e+01  -5.37024386e-02  -1.17784569e-02  -4.09472040e-02  -9.05304122e-03   7.66275060e-01   1.75819123e+00   1.50896275e+00  -3.38881103e-02  -1.08769684e-01   1.24851049e+00   1.02086512e+00   1.43116474e+03   1.43116467e+03   0.00000000e+00
            1121   1.31200000e+03   2.04000000e+03   2.89637979e+02  -3.31109422e+01   9.19766569e-02   5.16272844e-02   6.32354354e-02   3.26482035e-02   6.10833813e-01   1.38692796e+00   1.06651127e+00  -1.04399241e-01  -2.00884365e-02   1.24134482e+00   6.44225644e-01   1.42550466e+03   1.42550464e+03   0.00000000e+00
            1122   4.58200000e+03   1.75300000e+03   2.89414536e+02  -3.31268560e+01   0.00000000e+00   0.00000000e+00  -1.74182043e-01  -6.67537318e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -9.81759033e-02   8.58724360e-02   1.39701556e+00   5.08649277e-01   8.57414242e+04   8.57414219e+04   0.00000000e+00
            1123   1.10300000e+03   3.60000000e+02   2.89652091e+02  -3.32071027e+01   2.18395631e-01   1.40689508e-01   1.20414678e-01   7.49506053e-02   5.27331351e-01   1.22741997e+00   9.27960038e-01  -1.51733493e-02  -8.80234545e-02   1.15949428e+00   1.06837815e+00   1.98522699e+03   1.98522693e+03   0.00000000e+00
            1124   2.07000000e+03   3.08700000e+03   2.89586332e+02  -3.30509731e+01   0.00000000e+00   0.00000000e+00  -7.60617156e-03   6.66497736e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -5.30076927e-02   1.32560953e-01   1.40460856e+00   7.87265982e-01   6.50989035e+02   6.50989014e+02   0.00000000e+00
            1125   2.75700000e+03   1.23700000e+03   2.89539131e+02  -3.31567326e+01   0.00000000e+00   0.00000000e+00   1.62158775e-01  -1.24173719e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.00267768e-01  -1.73688686e-01   1.73621838e+00   1.29296736e+00   4.51816415e+04   4.51816406e+04   0.00000000e+00
            1129   5.45200000e+03   3.71700000e+03   2.89355638e+02  -3.30142741e+01   0.00000000e+00   0.00000000e+00  -3.80096612e-02  -1.28958474e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -2.81295836e-02  -7.96902839e-02   1.16095876e+00   6.10578104e-01   4.30964574e+02   4.30964539e+02   0.00000000e+00
            1130   2.22500000e+03   3.75700000e+03   2.89575879e+02  -3.30126152e+01   0.00000000e+00   0.00000000e+00   9.47355385e-02  -6.09323649e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   3.44199702e-02   1.06781292e-01   1.26816144e+00   6.37545915e-01   5.80173263e+02   5.80173279e+02   0.00000000e+00
            1131   4.24600000e+03   3.67200000e+03   2.89437933e+02  -3.30171122e+01  -2.96658552e-01  -5.01849585e-02  -2.75962025e-01  -4.66834217e-02   1.07418774e+00   3.34483051e+00   3.17834306e+00   5.84969205e-02  -1.21317726e-01   1.35174448e+00   8.72473071e-01   3.04139965e+04   3.04139961e+04   0.00000000e+00
            1133   5.75100000e+03   3.84300000e+03   2.89335300e+02  -3.30069982e+01  -1.05363088e-01   2.23591679e-01  -8.34166008e-02   9.81760466e-02   4.74515700e-01   1.15533698e+00   8.05470169e-01  -2.97062312e-02  -7.29640175e-02   1.13900075e+00   6.67805262e-01   5.96164278e+02   5.96164307e+02   0.00000000e+00
            1135   4.44800000e+03   1.98100000e+03   2.89423766e+02  -3.31138528e+01   0.00000000e+00   0.00000000e+00  -2.08242461e-02   9.18534983e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.58333039e-01   7.22265961e-02   1.61860654e+00   7.47725206e-01   6.88527340e+02   6.88527344e+02   0.00000000e+00
            1137   5.70600000e+03   3.99800000e+03   2.89338447e+02  -3.29981338e+01   2.76919631e-01   4.15411883e-01   2.10785079e-01   3.10684569e-01   5.32211535e-01   1.79413831e+00   1.27672458e+00  -2.14918188e-02  -7.40562794e-02   1.13435400e+00   6.58810003e-01   5.25481774e+03   5.25481836e+03   0.00000000e+00
            1138   6.43800000e+03   2.31200000e+03   2.89287897e+02  -3.30944114e+01   0.00000000e+00   0.00000000e+00  -2.34440476e-01   1.70892489e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -8.30083800e-02  -5.05824424e-03   1.14173987e+00   1.02141242e+00   1.32115384e+03   1.32115381e+03   0.00000000e+00
            1141   5.07700000e+03   3.38500000e+03   2.89381196e+02  -3.30333602e+01   0.00000000e+00   0.00000000e+00   2.51681434e-02  -2.30302084e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -4.61530102e-02  -1.11568425e-01   1.27316207e+00   1.11876501e+00   2.50395045e+03   2.50395044e+03   0.00000000e+00
            1143   2.58400000e+03   1.64500000e+03   2.89551002e+02  -3.31333793e+01   0.00000000e+00   0.00000000e+00  -1.30581383e-02   1.32028132e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -4.40582909e-02  -1.77185435e-01   1.74168174e+00   6.14587511e-01   8.66160955e+02   8.66160889e+02   0.00000000e+00
            1144   6.07800000e+03   1.57600000e+03   2.89312246e+02  -3.31366177e+01   1.26406534e-01  -2.20435148e-01   1.35245188e-01  -1.35389199e-01   5.00568570e-01   1.34733367e+00   8.59247923e-01  -7.04040935e-02   3.48251856e-02   1.14112561e+00   6.15415180e-01   2.41317034e+04   2.41317031e+04   0.00000000e+00
            1145   2.45300000e+03   1.72100000e+03   2.89559982e+02  -3.31290761e+01  -6.96272333e-02  -1.86110573e-01  -4.87464418e-02  -1.28602308e-01   6.60734172e-01   1.51161206e+00   1.21052647e+00  -9.84658555e-02  -1.71603956e-01   1.78385648e+00   8.49195979e-01   5.08017189e+03   5.08017139e+03   0.00000000e+00
            1146   5.03800000e+03   1.47200000e+03   2.89383309e+02  -3.31428331e+01  -6.37754138e-02   4.23273642e-01  -3.03615103e-02   2.49918980e-01   5.31163583e-01   1.39915180e+00   8.01166296e-01  -8.50023795e-02   9.24306595e-02   1.30721253e+00   8.70921661e-01   1.03854852e+04   1.03854854e+04   0.00000000e+00
            1147   1.76900000e+03   1.75000000e+03   2.89606737e+02  -3.31274757e+01   0.00000000e+00   0.00000000e+00  -1.07999835e-01   1.32716104e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.26093232e-01  -8.57752875e-02   1.41860964e+00   1.31756035e+00   4.82799639e+02   4.82799683e+02   0.00000000e+00
            1148   6.09900000e+03   2.62800000e+03   2.89311151e+02  -3.30764196e+01  -2.29195753e-01  -5.70849201e-01  -1.51021597e-01  -3.64589723e-01   4.95567422e-01   1.45208502e+00   9.82531428e-01  -9.15843974e-02  -2.77379656e-02   1.17622127e+00   1.28449535e+00   1.79686867e+03   1.79686865e+03   0.00000000e+00
            1150   5.31400000e+03   1.69400000e+03   2.89364513e+02  -3.31300854e+01   0.00000000e+00   0.00000000e+00  -2.84434202e-01  -2.14111273e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -8.59665955e-02   4.91752022e-02   1.22145715e+00   5.58160354e-01   7.87202356e+02   7.87202393e+02   0.00000000e+00
            1151   2.88700000e+03   4.36300000e+03   2.89530824e+02  -3.29778023e+01   0.00000000e+00   0.00000000e+00   1.69951879e-01  -1.20129392e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   8.15485077e-02   3.61316834e-02   1.18981952e+00   5.02209850e-01   9.79259338e+02   9.79259338e+02   0.00000000e+00
            1152   4.53700000e+03   3.80900000e+03   2.89418160e+02  -3.30092126e+01   2.05852048e-01  -9.04784766e-02   2.16042035e-01  -5.47416307e-02   5.21665136e-01   1.58696461e+00   9.99453425e-01   3.34370568e-02  -1.18087225e-01   1.28742107e+00   9.83516894e-01   1.57719394e+03   1.57719385e+03   0.00000000e+00
            1153   3.57700000e+03   4.00000000e+00   2.89482828e+02  -3.32271533e+01   4.10156898e-02   4.36424448e-02   3.47832439e-02   3.70098643e-02   1.00568014e+00   2.08806181e+00   1.93018174e+00   9.54450658e-02   2.18435114e-02   1.20724595e+00   6.41886309e-01   3.04307326e+03   3.04307324e+03   0.00000000e+00
