wavelength,fnu
648,4.3769879116424844e-29
649,4.396794986799237e-29
650,4.4166020619559903e-29
651,4.4364091371127435e-29
652,4.499828806423496e-29
653,4.606861069888247e-29
654,4.713893333352998e-29
655,4.820925596817749e-29
656,4.927957860282501e-29
657,5.034990123747252e-29
658,5.142022387212003e-29
659,5.249054650676755e-29
660,5.356086914141505e-29
661,5.463119177606257e-29
662,5.570151441071007e-29
663,5.677183704535759e-29
664,5.784215968000511e-29
665,5.891248231465261e-29
666,5.998280494930013e-29
667,6.105312758394765e-29
668,6.212345021859515e-29
669,6.319377285324267e-29
670,6.426409548789017e-29
671,6.533441812253769e-29
672,6.640474075718519e-29
673,6.747506339183271e-29
674,6.854538602648023e-29
675,6.961570866112773e-29
676,7.068603129577525e-29
677,7.175635393042277e-29
678,7.282667656507027e-29
679,7.389699919971779e-29
680,7.49673218343653e-29
681,7.603764446901281e-29
682,7.710796710366031e-29
683,7.817828973830783e-29
684,7.924861237295535e-29
685,8.031893500760285e-29
686,8.138925764225037e-29
687,8.245958027689789e-29
688,8.352990291154539e-29
689,8.460022554619291e-29
690,8.567054818084042e-29
691,8.674087081548793e-29
692,8.781119345013543e-29
693,8.888151608478296e-29
694,8.995183871943047e-29
695,9.102216135407797e-29
696,9.209248398872549e-29
697,9.316280662337301e-29
698,9.423312925802051e-29
699,9.530345189266803e-29
700,9.637377452731554e-29
701,9.744409716196305e-29
702,9.851441979661057e-29
703,9.958474243125807e-29
704,1.0065506506590559e-28
705,1.0172538770055312e-28
706,1.0279571033520062e-28
707,1.0386603296984813e-28
708,1.0493635560449563e-28
709,1.0600667823914314e-28
710,1.0707700087379066e-28
711,1.0814732350843817e-28
712,1.092176461430857e-28
713,1.102879687777332e-28
714,1.113582914123807e-28
715,1.1242861404702821e-28
716,1.1349893668167572e-28
717,1.1456925931632325e-28
718,1.1563958195097077e-28
719,1.1670990458561828e-28
720,1.1778022722026578e-28
721,1.188505498549133e-28
722,1.199208724895608e-28
723,1.2099119512420832e-28
724,1.2206151775885583e-28
725,1.2313184039350336e-28
726,1.2420216302815086e-28
727,1.2527248566279837e-28
728,1.2634280829744587e-28
729,1.2741313093209338e-28
730,1.284834535667409e-28
731,1.295537762013884e-28
732,1.3062409883603594e-28
733,1.3169442147068344e-28
734,1.3276474410533095e-28
735,1.3383506673997845e-28
736,1.3490538937462596e-28
737,1.3597571200927349e-28
738,1.3704603464392101e-28
739,1.3811635727856852e-28
740,1.3918667991321603e-28
741,1.4025700254786353e-28
742,1.4132732518251104e-28
743,1.4239764781715856e-28
744,1.4346797045180607e-28
745,1.445382930864536e-28
746,1.456086157211011e-28
747,1.466789383557486e-28
748,1.4774926099039611e-28
749,1.4881958362504364e-28
750,1.4988990625969115e-28
751,1.5096022889433865e-28
752,1.5203055152898618e-28
753,1.5310087416363368e-28
754,1.5417119679828119e-28
755,1.5524151943292872e-28
756,1.5631184206757622e-28
757,1.5738216470222373e-28
758,1.5845248733687123e-28
759,1.5952280997151876e-28
760,1.6059313260616627e-28
761,1.6166345524081377e-28
762,1.627337778754613e-28
763,1.638041005101088e-28
764,1.648744231447563e-28
765,1.6594474577940384e-28
766,1.6701506841405134e-28
767,1.6808539104869885e-28
768,1.6915571368334635e-28
769,1.7022603631799388e-28
770,1.7129635895264139e-28
771,1.723666815872889e-28
772,1.7343700422193642e-28
773,1.7450732685658392e-28
774,1.7557764949123143e-28
775,1.7664797212587896e-28
776,1.7771829476052646e-28
777,1.7878861739517397e-28
778,1.798589400298215e-28
779,1.80929262664469e-28
780,1.819995852991165e-28
781,1.83069907933764e-28
782,1.8414023056841154e-28
783,1.8521055320305904e-28
784,1.8628087583770655e-28
785,1.8735119847235408e-28
786,1.8842152110700158e-28
787,1.8949184374164909e-28
788,1.9056216637629662e-28
789,1.9163248901094412e-28
790,1.9270281164559163e-28
791,1.9377313428023915e-28
792,1.9484345691488666e-28
793,1.9591377954953416e-28
794,1.9698410218418167e-28
795,1.980544248188292e-28
796,1.991247474534767e-28
797,2.001950700881242e-28
798,2.0126539272277174e-28
799,2.0233571535741924e-28
800,2.0340603799206675e-28
801,2.0447636062671425e-28
802,2.0554668326136176e-28
803,2.0661700589600926e-28
804,2.0768732853065677e-28
805,2.087576511653043e-28
806,2.0982797379995182e-28
807,2.1089829643459933e-28
808,2.1196861906924683e-28
809,2.1303894170389434e-28
810,2.1410926433854184e-28
811,2.151795869731894e-28
812,2.162499096078369e-28
813,2.173202322424844e-28
814,2.183905548771319e-28
815,2.194608775117794e-28
816,2.205312001464269e-28
817,2.2160152278107443e-28
818,2.2267184541572198e-28
819,2.237421680503695e-28
820,2.24812490685017e-28
821,2.258828133196645e-28
822,2.26953135954312e-28
823,2.280234585889595e-28
824,2.2909378122360705e-28
825,2.3016410385825456e-28
826,2.3123442649290206e-28
827,2.3230474912754957e-28
828,2.3337507176219707e-28
829,2.344453943968446e-28
830,2.355157170314921e-28
831,2.3658603966613963e-28
832,2.3765636230078714e-28
833,2.3872668493543464e-28
834,2.3979700757008215e-28
835,2.4086733020472966e-28
836,2.4193765283937716e-28
837,2.430079754740247e-28
838,2.440782981086722e-28
839,2.451486207433197e-28
840,2.4621894337796723e-28
841,2.4728926601261473e-28
842,2.4835958864726224e-28
843,2.4942991128190974e-28
844,2.5050023391655725e-28
845,2.515705565512048e-28
846,2.526408791858523e-28
847,2.537112018204998e-28
848,2.547815244551473e-28
849,2.558518470897948e-28
850,2.5692216972444237e-28
851,2.5799249235908987e-28
852,2.590628149937374e-28
853,2.601331376283849e-28
854,2.612034602630324e-28
855,2.622737828976799e-28
856,2.633441055323274e-28
857,2.644144281669749e-28
858,2.6548475080162246e-28
859,2.6655507343626996e-28
860,2.6762539607091747e-28
861,2.6869571870556497e-28
862,2.697660413402125e-28
863,2.7083636397486003e-28
864,2.7190668660950753e-28
865,2.7297700924415504e-28
866,2.7404733187880254e-28
867,2.7511765451345005e-28
868,2.7618797714809755e-28
869,2.7725829978274506e-28
870,2.7832862241739256e-28
871,2.793989450520401e-28
872,2.804692676866876e-28
873,2.8153959032133513e-28
874,2.8260991295598263e-28
875,2.8368023559063014e-28
876,2.847505582252777e-28
877,2.858208808599252e-28
878,2.868912034945727e-28
879,2.879615261292202e-28
880,2.890318487638677e-28
881,2.901021713985152e-28
882,2.911724940331627e-28
883,2.9224281666781022e-28
884,2.9331313930245777e-28
885,2.943834619371053e-28
886,2.954537845717528e-28
887,2.965241072064003e-28
888,2.975944298410478e-28
889,2.9866475247569534e-28
890,2.9973507511034285e-28
891,3.0080539774499036e-28
892,3.0187572037963786e-28
893,3.0294604301428537e-28
894,3.0401636564893287e-28
895,3.0508668828358038e-28
896,3.061570109182279e-28
897,3.072273335528754e-28
898,3.0829765618752294e-28
899,3.0936797882217044e-28
900,3.1043830145681795e-28
901,3.1150862409146545e-28
902,3.12578946726113e-28
903,3.136492693607605e-28
904,3.14719591995408e-28
905,3.157899146300555e-28
906,3.1686023726470302e-28
907,3.1793055989935053e-28
908,3.1900088253399803e-28
909,3.2007120516864554e-28
910,3.2114152780329305e-28
911,3.222118504379406e-28
912,3.232821730725881e-28
913,3.243524957072356e-28
914,3.254228183418831e-28
915,3.2649314097653066e-28
916,3.2756346361117817e-28
917,3.2863378624582567e-28
918,3.2970410888047318e-28
919,3.307744315151207e-28
920,3.318447541497682e-28
921,3.329150767844157e-28
922,3.339853994190632e-28
923,3.350557220537107e-28
924,3.361260446883582e-28
925,3.3719636732300576e-28
926,3.3826668995765326e-28
927,3.3933701259230077e-28
928,3.404073352269483e-28
929,3.4147765786159583e-28
930,3.4254798049624333e-28
931,3.4361830313089084e-28
932,3.4468862576553834e-28
933,3.4575894840018585e-28
934,3.4682927103483335e-28
935,3.4789959366948086e-28
936,3.4896991630412836e-28
937,3.5004023893877587e-28
938,3.511105615734234e-28
939,3.5218088420807092e-28
940,3.5325120684271843e-28
941,3.54321529477366e-28
942,3.553918521120135e-28
943,3.56462174746661e-28
944,3.575324973813085e-28
945,3.58602820015956e-28
946,3.596731426506035e-28
947,3.60743465285251e-28
948,3.618137879198985e-28
949,3.62884110554546e-28
950,3.6395443318919353e-28
951,3.6502475582384108e-28
952,3.660950784584886e-28
953,3.671654010931361e-28
954,3.6823572372778364e-28
955,3.6930604636243114e-28
956,3.7037636899707865e-28
957,3.7144669163172615e-28
958,3.7251701426637366e-28
959,3.7358733690102116e-28
960,3.7465765953566867e-28
961,3.7572798217031617e-28
962,3.767983048049637e-28
963,3.778686274396112e-28
964,3.7893895007425873e-28
965,3.8000927270890624e-28
966,3.8107959534355375e-28
967,3.821499179782013e-28
968,3.832202406128488e-28
969,3.842905632474963e-28
970,3.853608858821438e-28
971,3.864312085167913e-28
972,3.875015311514388e-28
973,3.8857185378608633e-28
974,3.8964217642073383e-28
975,3.9071249905538134e-28
976,3.9178282169002884e-28
977,3.928531443246764e-28
978,3.939234669593239e-28
979,3.949937895939714e-28
980,3.9606411222861895e-28
981,3.9713443486326646e-28
982,3.9820475749791396e-28
983,3.9927508013256147e-28
984,4.0034540276720898e-28
985,4.014157254018565e-28
986,4.02486048036504e-28
987,4.035563706711515e-28
988,4.04626693305799e-28
989,4.056970159404465e-28
990,4.06767338575094e-28
991,4.078376612097415e-28
992,4.089079838443891e-28
993,4.099783064790366e-28
994,4.110486291136841e-28
995,4.121189517483316e-28
996,4.131892743829791e-28
997,4.142595970176266e-28
998,4.153299196522741e-28
999,4.164002422869216e-28
1000,4.1747056492156915e-28
1001,4.1854088755621665e-28
1002,4.196112101908642e-28
1003,4.206815328255117e-28
1004,4.217518554601592e-28
1005,4.228221780948068e-28
1006,4.238925007294543e-28
1007,4.249628233641018e-28
1008,4.260331459987493e-28
1009,4.271034686333968e-28
1010,4.281737912680443e-28
1011,4.292441139026918e-28
1012,4.303144365373393e-28
1013,4.313847591719868e-28
1014,4.324550818066343e-28
1015,4.335254044412818e-28
1016,4.345957270759293e-28
1017,4.356660497105768e-28
1018,4.367363723452244e-28
1019,4.378066949798719e-28
1020,4.388770176145194e-28
1021,4.399473402491669e-28
1022,4.4101766288381445e-28
1023,4.4208798551846195e-28
1024,4.431583081531095e-28
1025,4.44228630787757e-28
1026,4.452989534224045e-28
1027,4.46369276057052e-28
1028,4.474395986916995e-28
1029,4.48509921326347e-28
1030,4.495802439609945e-28
1031,4.506505665956421e-28
1032,4.517208892302896e-28
1033,4.527912118649371e-28
1034,4.538615344995846e-28
1035,4.549318571342321e-28
1036,4.560021797688796e-28
1037,4.570725024035271e-28
1038,4.581428250381746e-28
1039,4.592131476728221e-28
1040,4.602834703074696e-28
1041,4.613537929421171e-28
1042,4.624241155767646e-28
1043,4.6349443821141215e-28
1044,4.645647608460597e-28
1045,4.6563508348070725e-28
1046,4.6670540611535475e-28
1047,4.677757287500023e-28
1048,4.688460513846498e-28
1049,4.699163740192973e-28
1050,4.709866966539448e-28
1051,4.720570192885923e-28
1052,4.731273419232398e-28
1053,4.741976645578873e-28
1054,4.752679871925348e-28
1055,4.763383098271823e-28
1056,4.774086324618298e-28
1057,4.784789550964773e-28
1058,4.795492777311249e-28
1059,4.806196003657724e-28
1060,4.816899230004199e-28
1061,4.827602456350674e-28
1062,4.838305682697149e-28
1063,4.849008909043624e-28
1064,4.859712135390099e-28
1065,4.870415361736574e-28
1066,4.8811185880830495e-28
1067,4.8918218144295245e-28
1068,4.902525040776e-28
1069,4.913228267122475e-28
1070,4.92393149346895e-28
1071,4.934634719815426e-28
1072,4.945337946161901e-28
1073,4.956041172508376e-28
1074,4.966744398854851e-28
1075,4.977447625201326e-28
1076,4.988150851547801e-28
1077,4.998854077894276e-28
1078,5.009557304240751e-28
1079,5.020260530587226e-28
1080,5.030963756933701e-28
1081,5.041666983280176e-28
1082,5.052370209626651e-28
1083,5.063073435973126e-28
1084,5.073776662319602e-28
1085,5.084479888666077e-28
1086,5.095183115012552e-28
1087,5.105886341359027e-28
1088,5.116589567705502e-28
1089,5.1272927940519775e-28
1090,5.1379960203984525e-28
1091,5.148699246744928e-28
1092,5.159402473091403e-28
1093,5.170105699437878e-28
1094,5.180808925784353e-28
1095,5.191512152130828e-28
1096,5.202215378477303e-28
1097,5.212918604823779e-28
1098,5.223621831170254e-28
1099,5.234325057516729e-28
1100,5.245028283863204e-28
