wavelength,fnu
963,7.920412645095702e-28
964,7.944100962033557e-28
965,7.967789278971413e-28
966,7.99147759590927e-28
967,8.015165912847127e-28
968,8.0388542297849825e-28
969,8.062542546722838e-28
970,8.086230863660694e-28
971,8.109919180598552e-28
972,8.133607497536408e-28
973,8.157295814474263e-28
974,8.18098413141212e-28
975,8.204672448349975e-28
976,8.228360765287833e-28
977,8.252049082225689e-28
978,8.275737399163544e-28
979,8.299425716101402e-28
980,8.323114033039256e-28
981,8.346802349977114e-28
982,8.37049066691497e-28
983,8.394178983852825e-28
984,8.417867300790683e-28
985,8.441555617728537e-28
986,8.465243934666395e-28
987,8.48893225160425e-28
988,8.512620568542106e-28
989,8.536308885479964e-28
990,8.559997202417818e-28
991,8.583685519355676e-28
992,8.607373836293531e-28
993,8.631062153231387e-28
994,8.654750470169245e-28
995,8.678438787107099e-28
996,8.702127104044956e-28
997,8.725815420982812e-28
998,8.749503737920668e-28
999,8.773192054858526e-28
1000,8.796880371796382e-28
1001,8.820568688734237e-28
1002,8.844257005672093e-28
1003,8.867945322609949e-28
1004,8.891633639547807e-28
1005,8.915321956485663e-28
1006,8.939010273423518e-28
1007,8.962698590361376e-28
1008,8.98638690729923e-28
1009,9.010075224237088e-28
1010,9.033763541174943e-28
1011,9.0574518581128e-28
1012,9.081140175050657e-28
1013,9.104828491988511e-28
1014,9.128516808926369e-28
1015,9.152205125864224e-28
1016,9.17589344280208e-28
1017,9.199581759739938e-28
1018,9.223270076677792e-28
1019,9.24695839361565e-28
1020,9.270646710553505e-28
1021,9.294335027491361e-28
1022,9.318023344429219e-28
1023,9.341711661367073e-28
1024,9.36539997830493e-28
1025,9.389088295242786e-28
1026,9.412776612180642e-28
1027,9.4364649291185e-28
1028,9.460153246056354e-28
1029,9.483841562994211e-28
1030,9.507529879932067e-28
1031,9.531218196869923e-28
1032,9.55490651380778e-28
1033,9.578594830745636e-28
1034,9.602283147683492e-28
1035,9.625971464621348e-28
1036,9.649659781559204e-28
1037,9.673348098497062e-28
1038,9.697036415434917e-28
1039,9.720724732372773e-28
1040,9.74441304931063e-28
1041,9.768101366248485e-28
1042,9.791789683186343e-28
1043,9.815478000124198e-28
1044,9.839166317062054e-28
1045,9.862854633999912e-28
1046,9.886542950937766e-28
1047,9.910231267875623e-28
1048,9.93391958481348e-28
1049,9.957607901751335e-28
1050,9.981296218689193e-28
1051,1.0004984535627047e-27
1052,1.0028672852564904e-27
1053,1.005236116950276e-27
1054,1.0076049486440616e-27
1055,1.0099737803378474e-27
1056,1.0123426120316328e-27
1057,1.0147114437254185e-27
1058,1.0170802754192041e-27
1059,1.0194491071129897e-27
1060,1.0218179388067755e-27
1061,1.024186770500561e-27
1062,1.0265556021943466e-27
1063,1.0289244338881322e-27
1064,1.0312932655819178e-27
1065,1.0336620972757036e-27
1066,1.0360309289694891e-27
1067,1.0383997606632747e-27
1068,1.0407685923570605e-27
1069,1.0431374240508459e-27
1070,1.0455062557446317e-27
1071,1.0478750874384172e-27
1072,1.0502439191322028e-27
1073,1.0526127508259886e-27
1074,1.054981582519774e-27
1075,1.0573504142135597e-27
1076,1.0597192459073453e-27
1077,1.0620880776011309e-27
1078,1.0644569092949167e-27
1079,1.066825740988702e-27
1080,1.0691945726824878e-27
1081,1.0715634043762734e-27
1082,1.073932236070059e-27
1083,1.0763010677638448e-27
1084,1.0786698994576302e-27
1085,1.081038731151416e-27
1086,1.0834075628452015e-27
1087,1.0857763945389871e-27
1088,1.0881452262327729e-27
1089,1.0905140579265583e-27
1090,1.092882889620344e-27
1091,1.0952517213141296e-27
1092,1.0976205530079152e-27
1093,1.099989384701701e-27
1094,1.1023582163954865e-27
1095,1.1047270480892721e-27
1096,1.1070958797830577e-27
1097,1.1094647114768433e-27
1098,1.111833543170629e-27
1099,1.1142023748644146e-27
1100,1.1165712065582002e-27
