id,ra,dec,X_IMAGE,Y_IMAGE,g1_gmix,g2_gmix,T_gmix,flux_gmix,g1_MC,g2_MC,g1_Rinv,g2_Rinv,T_mcal,flux_mcal
718.0,289.46448797433237,-33.04683038991158,4021.9512,3274.4856,0.011643036041917519,-0.005235444757590527,3.3351499000096734,2170.0100063569207,0.005265384843830175,-0.005715123155311843,-0.0006121100183532677,0.00032113089883948427,3.053448527801037,2033.1473145592893
719.0,289.6065003710967,-33.04703157332825,1941.6395,3270.2227,-0.08651217865574909,0.035070719150824124,6.175695235373941,3152.2594882963863,-0.020518230457557567,0.02039913081590393,0.004603895371483814,-0.0018387287645663432,5.384533266370367,2813.5595278601886
720.0,289.4156066967131,-33.046979424898204,4737.9497,3271.4229,-0.03013098977010811,-0.047207099540057654,0.47425109542199895,1134.2539470581032,-0.03218828611490171,-0.0607097119753666,0.0014754641898056078,0.0023361881472887046,0.5335357932145985,1187.4259593632084
721.0,289.3068197809649,-33.04707004137283,6331.6602,3267.7598,0.039998837504598636,-0.03446735083976417,8.290850821736909,3861.1426844879525,0.0072555953775722696,-0.016222635417969474,-0.0019722990437354778,0.0016098874696985582,6.8586941626691065,3277.7953037530615
722.0,289.5190958388263,-33.04787099500458,3221.9390,3256.3682,-0.13920000130373503,0.22583508734169552,0.14829065837785824,2694.4935823172173,-0.21698798623302445,-0.005951399746956485,0.007855449619032994,-0.01116513872925153,0.17374922097720433,2796.556497796395
723.0,289.3805001068503,-33.047433000263716,5252.1611,3263.0449,-0.10585180363623416,0.04225488374528591,0.9277606168231578,1356.8115016547217,-0.11809077614012954,0.054535626062342496,0.005437407369843965,-0.002088781182255149,0.9843758314889879,1391.6966993902022
724.0,289.30382562247206,-33.04747805631766,6375.3384,3260.5957,0.0013955103542811506,0.11180975438702248,2.6355081845313664,2065.346999405587,0.001374069823373368,0.11619852185401906,-3.717113072637932e-05,-0.00583891892447455,2.481817909989739,1978.5331180438368
725.0,289.3351830821038,-33.04913749668846,5915.9224,3232.3447,-99999.0,-99999.0,-99999.0,-99999.0,0.001374069823373368,0.11619852185401906,-3.717113072637932e-05,-0.00583891892447455,2.481817909989739,1978.5331180438368
726.0,289.3370174880223,-33.05113670052641,5889.1152,3198.1270,-99999.0,-99999.0,-99999.0,-99999.0,0.001374069823373368,0.11619852185401906,-3.717113072637932e-05,-0.00583891892447455,2.481817909989739,1978.5331180438368
727.0,289.39840785694923,-33.04768141971761,4990.0220,3259.0906,-0.055451406980931324,0.0354519804098992,8.904719352440582,3998.238061517159,-0.010469010053084715,0.014908103386084557,0.003163215593795612,-0.001714637715004231,7.410539486662167,3401.5795183486084
728.0,289.4105782164369,-33.04819701839128,4811.5933,3250.1699,-99999.0,-99999.0,-99999.0,-99999.0,-0.010469010053084715,0.014908103386084557,0.003163215593795612,-0.001714637715004231,7.410539486662167,3401.5795183486084
729.0,289.5307780471173,-33.04771147355562,3050.8511,3259.1179,-0.043990035269743315,0.00865744020529836,5.256249753839189,2873.011098793431,-0.0122952961116087,0.006343998914075869,0.0022772475663087374,-0.0004617936941923763,4.675218808587416,2611.5544061688906
730.0,289.6052986847744,-33.047694692694016,1959.2253,3258.6116,0.02686180427156741,-0.008031122195881469,7.264364443522872,3381.1472656269343,0.005452782826310784,-0.0020115525631231174,-0.0013239861837534203,0.0001907794461780689,6.137684821991976,2925.80638564368
734.0,289.31241004265826,-33.04844852625735,6249.6045,3243.8750,-0.12311250507326972,-0.042438991450609836,0.1421797865643281,2225.191810119091,-0.18334595737778456,-0.0009186717439587732,0.006773196587389896,0.002281908241515249,0.16831825868268166,2319.0244282821686
735.0,289.61505630341867,-33.04813099115357,1816.2712,3250.9028,-0.014482336104615058,0.003002844767432897,5.755275744390575,2850.9295057178238,-0.0026939213616080514,0.0006375189048646596,0.0005374529430562877,-5.1089557474268155e-05,4.988791367845832,2534.801976726778
736.0,289.2745298173934,-33.0471607434539,6804.5000,3253.0000,-99999.0,-99999.0,-99999.0,-99999.0,-0.0026939213616080514,0.0006375189048646596,0.0005374529430562877,-5.1089557474268155e-05,4.988791367845832,2534.801976726778
738.0,289.7017854705114,-33.048344748286546,545.7238,3245.2410,-0.07958682299250208,0.048109358619929654,8.719515055454126,3884.797923524745,-0.013359922312569128,0.018631731413476228,0.0038597199444230313,-0.002023234451439477,7.168100149790401,3286.811047439554
739.0,289.69787366013384,-33.0483074208075,603.1865,3246.0706,0.11251254608366502,0.07223749416838907,19.430712157461492,7129.550294734302,0.008081200724219617,0.01226950531898525,-0.004329432088274839,-0.0021804077018163144,13.067487346482316,5012.18744789961
740.0,289.4984773177934,-33.04911837183898,3523.9958,3234.5801,0.008474894817194087,0.3270547132676924,0.912376395107085,2768.9444811074577,0.01372442269399586,0.4078839115605607,-0.0004647801246539585,-0.016576419892165777,0.926657217622822,2787.7820595317826
741.0,289.3403370545718,-33.04856801107466,5840.4893,3242.4741,0.027395466274925902,0.01990645447333279,8.775966501721527,3960.8995915054925,0.004213111243571132,0.006679555507267774,-0.0011927696522934699,-0.0006638019309654325,7.063783465027373,3279.5633565517105
742.0,289.66602310221975,-33.048823204130734,1069.7706,3237.8528,-0.08027164942526001,0.11702427843401797,2.1355617476214337,2063.192650194453,-0.052750438787412875,0.1290406124973685,0.004501726873544027,-0.006092990096965971,2.0516850659513075,2006.7686019914622
743.0,289.57333294749014,-33.04946387255855,2427.4805,3228.1128,0.03839881827608684,0.14113237166313367,1.1617688723596673,1815.6506075961968,0.0389010521707923,0.1747375009278436,-0.0021171721118438225,-0.007109591713203941,1.1583624758873554,1807.736623997605
744.0,289.63694012527236,-33.049405979268,1495.7485,3228.1729,-0.0018828915199585632,0.013079861495463002,1.6477225164119886,1843.098876607623,-0.0013905988939755408,0.01570657662976697,7.468362092900337e-05,-0.0006923030073815576,1.6034806864596554,1808.6024657109094
747.0,289.289025281818,-33.04936334583969,6592.0352,3227.1421,-0.050789418822883514,0.009100021901302872,6.394079148211941,3113.043180076115,-0.011879146248312421,0.003858662484084466,0.002577525454088154,-0.00033992234591963505,5.493385869806235,2741.6568799065226
748.0,289.71139543507763,-33.04935672057671,405.2054,3227.2258,-0.011089743856655303,0.017877607056983314,3.097578634509687,2257.781315452044,-0.005291452620613106,0.014778851952080571,0.0006264302495928082,-0.0008653695488788469,2.897328861613991,2147.88101504976
749.0,289.54906729034155,-33.05019647016535,2783.2766,3215.8452,-99999.0,-99999.0,-99999.0,-99999.0,-0.005291452620613106,0.014778851952080571,0.0006264302495928082,-0.0008653695488788469,2.897328861613991,2147.88101504976
750.0,289.4995773243579,-33.05016240974489,3508.1958,3216.1980,-99999.0,-99999.0,-99999.0,-99999.0,-0.005291452620613106,0.014778851952080571,0.0006264302495928082,-0.0008653695488788469,2.897328861613991,2147.88101504976
752.0,289.6943129089417,-33.05020227573816,655.4366,3212.9680,-99999.0,-99999.0,-99999.0,-99999.0,-0.005291452620613106,0.014778851952080571,0.0006264302495928082,-0.0008653695488788469,2.897328861613991,2147.88101504976
753.0,289.5664660516109,-33.05034240070301,2528.1846,3212.7793,-0.024663368076647964,-0.07586184839855403,9.627935360198013,4461.968002586466,-0.0034715723403792955,-0.028284044600366667,0.001098480065054446,0.003248764280362812,7.771055812245098,3701.7031039320154
754.0,289.6572436171576,-33.05060222551636,1198.3500,3206.8057,-0.10254283588498185,0.06817777897571538,5.14817652738434,2846.1922634039065,-0.03047799845156184,0.046123382340419114,0.005456340975946205,-0.003504131068953946,4.552634278218795,2580.689791157483
755.0,289.72083110533157,-33.050388515266036,267.0533,3209.0457,0.05970758223278357,0.004245802700268854,16.244955566123505,6343.510291294756,0.004769539969690091,0.0005124391310716781,-0.002387280938620771,-8.598468024877663e-05,11.658693503346795,4684.1494138995195
756.0,289.5763538173275,-33.05075441027247,2383.2166,3205.7097,-99999.0,-99999.0,-99999.0,-99999.0,0.004769539969690091,0.0005124391310716781,-0.002387280938620771,-8.598468024877663e-05,11.658693503346795,4684.1494138995195
757.0,289.43620238193796,-33.050818641289915,4436.1313,3204.6829,0.014584046988583961,0.0776496331899677,1.3507118253511348,1699.9580473990518,0.014298307751386337,0.08785633195856081,-0.0008439425957889962,-0.003998170281042879,1.3200771682691501,1672.247158719348
758.0,289.62864071201244,-33.050851520746335,1617.3447,3203.0645,0.022827205990345493,0.11987813032300079,4.522807935219894,2737.493768888324,0.007870568214028505,0.08456268966538427,-0.0013658804884759492,-0.005988412268884307,4.09319922350917,2533.2373530056598
759.0,289.5863290754782,-33.05097285257307,2237.0737,3201.6296,-0.002407594930085937,0.042812332052629694,3.3108103971233325,2224.2713763457396,-0.000791745149300895,0.038334544951470956,7.643233123226598e-05,-0.002212173839734432,3.052270453926654,2093.3210678816395
760.0,289.57330936719364,-33.05119687670791,2427.7244,3197.9546,0.09006939016197751,-0.0161639061729354,4.76720799233529,2585.424576018315,0.028548208229742165,-0.010218368652339825,-0.004828834839863881,0.0007262930069960894,4.264241417282238,2368.9934631434653
761.0,289.5666544489285,-33.051460107612705,2525.3154,3193.5920,0.05003816572739074,0.0562552148479911,4.593773316047286,2745.9894495830054,0.015990722612232947,0.039134493386144324,-0.0026893920019092792,-0.002726009714599935,4.132742002245707,2526.254628736848
762.0,289.4456693272646,-33.05153251619826,4297.5605,3192.0540,-0.10781054362047965,-0.05337698329390245,8.571717833380003,3989.0820479932913,-0.01780987726595781,-0.024908930622074093,0.0049645398354289695,0.002494667850926281,6.92327891853478,3331.8407252448183
763.0,289.60166075268546,-33.05161457544837,2012.5278,3190.1746,0.02851389314804037,0.055161586083997585,5.39629761673701,3126.249611503574,0.0072993833485219,0.03245484722151484,-0.0013543201554190698,-0.0026592567200574764,4.811696551451313,2843.1710673599932
764.0,289.62018571570604,-33.051740917318895,1741.2632,3187.9121,-0.050340383587608534,0.1458714477792901,5.370965135872849,3117.769632144653,-0.014459522859261708,0.09059302379593136,0.002655164373034287,-0.007148745933590236,4.744483497624554,2829.273164867776
765.0,289.2745077853278,-33.05149804898016,6804.6514,3190.0000,-0.9996028415208159,-0.028179259552480063,1.9457154558594962,247.3899293695507,0.00041923695774192214,-0.05600715297623976,0.05650698794683317,0.0014081801263497247,9.282959250059085,463.896234187772
766.0,289.2934306378674,-33.05182515795697,6527.4761,3184.2622,-0.09032454193618034,-0.011404982942856426,8.5993642698491,3866.0775252138606,-0.016612818419547676,-0.002120442094782771,0.004481616248702363,0.0002891607447987718,7.008828891006481,3247.1102252978976
767.0,289.4042763323081,-33.052110620237045,4903.9482,3181.4849,-0.2300906792706618,-0.07203120382974329,12.193387483193064,4876.786121491269,-0.029812676915320906,-0.02276289349044123,0.010759944714535865,0.003095592398694638,9.085876416940218,3869.367697178007
768.0,289.6829775600295,-33.052078254453235,821.5731,3180.5422,-99999.0,-99999.0,-99999.0,-99999.0,-0.029812676915320906,-0.02276289349044123,0.010759944714535865,0.003095592398694638,9.085876416940218,3869.367697178007
769.0,289.2792382129265,-33.05233568029021,6735.3857,3174.8870,0.011674644062840873,0.043555994819688214,5.561111432101892,2973.516002472305,0.0031270181712828413,0.025699010294949354,-0.0006419613786973957,-0.0020345031168983287,4.8979931949169595,2677.274203227459
770.0,289.4275413290574,-33.05251113486518,4562.7798,3175.0186,0.06431079776557888,-0.06395277345649007,5.632703167545305,3127.6071251260323,0.01641402014067889,-0.03774603333523846,-0.0033759273641584906,0.003118978726094188,4.9966304692529615,2835.191242980386
771.0,289.46604081297704,-33.05265577335289,3999.1143,3172.7253,0.025650626374889466,0.006674554284713674,2.6605430434985995,1971.0692270456998,0.014467013756855898,0.008603834750107208,-0.0013694770250571304,-0.0004093137789771585,2.4725297275741696,1873.5548198510096
772.0,289.66381400898496,-33.05295427527845,1102.1588,3165.6589,-0.19949348479351495,0.12211460699100878,0.864081732299873,1960.546240412412,-0.21282379211079822,0.13827711682669425,0.010939118207684957,-0.006153942967553735,0.8833928058848733,1978.0552472724378
774.0,289.27448173798194,-33.05255499696135,6805.0000,3171.0000,-99999.0,-99999.0,-99999.0,-99999.0,-0.21282379211079822,0.13827711682669425,0.010939118207684957,-0.006153942967553735,0.8833928058848733,1978.0552472724378
775.0,289.6742969960998,-33.05299313736051,948.5980,3164.7261,-0.10004622560423593,-0.1082762263690463,0.3735656497386259,1003.6838073069632,-0.11816911070215952,-0.1703902740670811,0.004156690367895649,0.005437207024660263,0.6545836265367805,1278.4183171503473
776.0,289.67624200076006,-33.053019292215374,920.1537,3164.3721,-0.10360743364029455,-0.0136817468427278,6.200074258738561,3156.240544241638,-0.02551134047591417,-0.008699381714683173,0.005335875439120871,0.0006749686709187541,5.282608929448142,2771.584857717993
778.0,289.28984118915196,-33.05346557342781,6580.0415,3155.5535,-0.006902621342996153,-0.010941829135275485,0.0208573559134196,26365.25841641854,0.004594137651974476,0.026866072268096702,-0.05734220188949877,-0.004977952009659776,-0.02295644486269562,1884.2424535647374
779.0,289.43889187455954,-33.05334314066252,4396.6733,3160.5425,-0.005733206462150182,-0.04958425133636906,1.6696993619332103,1677.4332476504894,-0.003913739614855771,-0.07375100743425282,0.000343719726638023,0.002683397283549297,1.5802788454897525,1620.2497111388857
780.0,289.64742903863674,-33.05341579816793,1342.1702,3157.9519,-99999.0,-99999.0,-99999.0,-99999.0,-0.12087634171313502,0.24870368917906768,0.003185333588711541,-0.005681001198488491,0.12993092578428497,747.7426299883199
782.0,289.71279370522626,-33.053456958941695,384.7783,3155.6172,-0.011661353854849194,0.13989001490718306,0.39073119349929714,2399.7447575684687,-0.013142667858908925,0.15930719178122943,0.0006511938323382669,-0.007064730504710931,0.4110778800071525,2433.8059592432096
784.0,289.6192285984339,-33.0536813289149,1755.2786,3153.8884,-0.174586342666207,-0.20817569819976034,0.5783307656672108,1580.9041676762868,-0.21290342172608634,-0.25699229434579185,0.009596427749204743,0.010433934940776343,0.6005426285257315,1603.6715004057107
785.0,289.61425829483636,-33.0540241258571,1828.1254,3147.8352,-0.14746871999372826,0.1286435381494761,3.019118115674861,2434.5598872104665,-0.07574954772250202,0.1173989836250111,0.008170187861069527,-0.006568821511554153,2.811239723115984,2317.4732974057956
786.0,289.2802432260514,-33.0536962051747,6720.5103,3151.2617,0.0038289048655812726,-0.005355707286126863,4.197381495474237,2409.3021377473183,0.0019779864909019854,-0.004152606156626074,-0.00028533419575841137,0.0002502276541574038,3.7539807353165577,2209.3561859498395
787.0,289.4959675719335,-33.05390024236066,3560.8174,3151.0720,0.05232005048078463,0.04525457585466681,3.0404598820029243,2148.521166357347,0.025527807033277297,0.04641733630296989,-0.002889523770310963,-0.002476692007870434,2.798372094819556,2023.733057080987
788.0,289.45910502574196,-33.05420624717167,4100.4814,3145.5825,0.02170215482762179,-0.0239309477700433,0.6646504583285028,1859.4317691026026,0.02390956258249343,-0.02792048464584658,-0.0011998190996102293,0.0011585638608799839,0.6994102315663124,1893.3540806591973
789.0,289.3235039999946,-33.054324238188286,6086.8730,3141.4170,0.13379400877104566,0.06011274788386817,0.1099076020422465,2856.0915851546006,0.20224505490995762,0.08798533602525548,-0.0071432006119735445,-0.0029194155078269973,0.12936241405617166,2947.9234710160654
790.0,289.54925129466267,-33.05418589353185,2780.1545,3145.7429,-0.04629618614800285,0.06384904520292957,2.895971323637868,2094.824246955725,-0.024061492997439846,0.06567021055961794,0.002497106185209229,-0.003371972634141182,2.6791986018350253,1981.9490078027732
794.0,289.462579317567,-33.05464271708377,4049.5745,3137.8435,0.03546311219531374,0.037662892550112514,4.25172437166834,2609.2395212244155,0.01081324789624941,0.028149098497339115,-0.001759441632141495,-0.001995446853510021,3.8742230254407315,2424.6359367068303
795.0,289.7071998511424,-33.054567906938075,466.6744,3136.5825,-0.0342203429488899,0.03102489696973203,9.555611033010843,4248.985856000571,-0.005109177234268515,0.009639002397073023,0.001597422188966657,-0.0010848489936274958,7.630511632756868,3491.748906039311
796.0,289.6702501175411,-33.05459829946342,1007.9385,3136.8350,-0.007932492845926578,0.020523165997451936,6.383175279830547,3112.3922190419044,-0.001536439146050617,0.010663684321515893,0.00030557331756380805,-0.0009079077807462291,5.468600658518348,2735.977678278613
797.0,289.61777520199956,-33.054880316744985,1776.5889,3132.8535,-0.059423935632126744,0.07637364030159,5.093972865427555,2870.497208582674,-0.01705424114963718,0.04995673590788717,0.0029930924126079675,-0.0037980433211389562,4.521918672830528,2609.4243799979718
798.0,289.55355716580584,-33.05523900824831,2717.2017,3127.4146,0.0869224277370038,0.17042737483470924,0.37253913615019607,1896.4025696356052,0.11710247814423541,0.23201556758349548,-0.004700097673491993,-0.008645929780492941,0.4338752229301036,2007.7742890029447
799.0,289.4716557712566,-33.0556098937966,3916.1758,3121.3855,-99999.0,-99999.0,-99999.0,-99999.0,0.11710247814423541,0.23201556758349548,-0.004700097673491993,-0.008645929780492941,0.4338752229301036,2007.7742890029447
802.0,289.42502159870213,-33.05537285946705,4599.9004,3124.9614,0.013500169736448485,-0.05840848247547754,5.409355628768191,2803.909187921573,0.0033059796841280733,-0.03768543058733903,-0.0005361840313876906,0.0027710332055186585,4.705527825622784,2506.857934804963
803.0,289.54530600409316,-33.05556217034228,2838.1389,3121.9629,0.004130513516444533,0.10786564756917359,2.9056631516622033,2383.303151195947,0.0016205490618687389,0.10086613012241717,-0.00034221471086023876,-0.005562969848481542,2.738713063834962,2281.9619375581096
804.0,289.6587920348699,-33.05529736112175,1175.8708,3124.8450,-0.04606652798905132,0.046204323392233224,6.171185148638654,3005.662641177547,-0.01139246403584013,0.026782667638858896,0.0023793802701044873,-0.002163033529185058,5.276162149040234,2642.3107135645237
805.0,289.70667134780444,-33.05529502595742,474.3138,3123.3816,-0.06314812623906987,0.0752579593494329,9.138518126684577,4125.374731215001,-0.00860340449219937,0.03481412138879244,0.0026618769668683177,-0.003734009649552265,7.3581427677725335,3425.2171677922292
806.0,289.3782898863087,-33.055483322367635,5284.4146,3122.4841,0.019797098453840305,0.07304748269188724,10.935239927210624,4697.906139604677,0.001523270018930208,0.023475496563414543,-0.0005843506708601127,-0.0029870129284068087,8.666917471628286,3829.3821889616497
807.0,289.49450119589875,-33.05581095938654,3582.2107,3117.6992,-0.01598649999056094,-0.024612585184342877,2.4275642255750545,2245.9064413264528,-0.010181229138330944,-0.02698201981950594,0.0009100569686033985,0.0012831813333558457,2.293097663977804,2157.903182704907
808.0,289.57353959467645,-33.0557812810498,2424.5752,3117.8132,-0.007190823052366634,0.059824605596849365,6.2761144364328025,3116.571116055193,-0.0009764013320637528,0.03339794751043295,0.0002283561508814468,-0.0029042265643581585,5.453451217618949,2770.430291040682
809.0,289.5137835709528,-33.05639188454431,3299.7808,3107.5261,-99999.0,-99999.0,-99999.0,-99999.0,-0.0009764013320637528,0.03339794751043295,0.0002283561508814468,-0.0029042265643581585,5.453451217618949,2770.430291040682
810.0,289.5144973941249,-33.05734599622165,3289.4287,3090.8813,-99999.0,-99999.0,-99999.0,-99999.0,-0.0009764013320637528,0.03339794751043295,0.0002283561508814468,-0.0029042265643581585,5.453451217618949,2770.430291040682
811.0,289.4537368878694,-33.05625801132529,4179.3257,3109.6311,0.0453365289635536,-0.0679657884114831,3.5834078266720053,2342.370689403568,0.019753295109149145,-0.05994874256665266,-0.00249291241863504,0.0035547199853633044,3.2774452900033024,2190.227304268772
812.0,289.3300264145559,-33.056874739924716,5991.1826,3096.9207,-0.02095404256319912,0.026568259441049038,2.6724783126715743,2308.486812942824,-0.01097968818782026,0.025339373613795936,0.0010849422211941346,-0.0012968286845190802,2.5166942523138416,2210.379291305109
813.0,289.7107852732949,-33.05673458087852,414.1853,3098.3389,-0.04088753399013631,-0.05155737805109097,10.218478023396631,4559.830361902616,-0.005714637463308897,-0.016534367856642085,0.001987137251632508,0.002213778022417436,8.372018442584707,3821.1613500736844
814.0,289.2744696027653,-33.05663292047869,6805.0000,3100.4749,-99999.0,-99999.0,-99999.0,-99999.0,-0.005714637463308897,-0.016534367856642085,0.001987137251632508,0.002213778022417436,8.372018442584707,3821.1613500736844
817.0,289.5341473131462,-33.057205332225934,3001.3782,3093.1477,0.002055847507387693,0.13487943444130368,4.345223864627129,2606.8314296636186,0.0004379276889141185,0.09850485382018385,-9.039233236471435e-05,-0.006770900741896283,3.9200452982137897,2406.9733026110184
818.0,289.56641978165425,-33.05904508122539,2528.8796,3060.7766,-99999.0,-99999.0,-99999.0,-99999.0,0.0004379276889141185,0.09850485382018385,-9.039233236471435e-05,-0.006770900741896283,3.9200452982137897,2406.9733026110184
819.0,289.6542340248061,-33.057038313744876,1242.5593,3094.4646,-0.044746137787469754,-0.023899346506464067,5.394291319122936,2970.864242360475,-0.012175622659983775,-0.012975390951010595,0.002341481586783099,0.0009998473953084586,4.776907915819383,2691.7149424075637
820.0,289.4552563072481,-33.057204599332195,4157.0322,3093.0896,0.07110278895810355,-0.1616307751375323,1.6491901770095232,1773.3921903284943,0.06520624690869771,-0.2390300934527179,-0.003974506018712095,0.00822869028223629,1.6004881873480088,1739.7458154500239
821.0,289.5086591938981,-33.05715475951132,3375.0061,3094.1062,0.08217533149191877,-0.008300798873230172,4.730195197055361,2629.597435415527,0.02612588572833028,-0.005101750802358978,-0.0042313933046909166,0.00034080470863936073,4.179550035845077,2388.1897460997347
822.0,289.3856132694784,-33.05756501135399,5177.1025,3086.2026,-0.012860911423979958,-0.05052951846182075,1.6376327447045649,1752.3707748322688,-0.01169964818522,-0.06347072053423694,0.0007777508936993398,0.002542698299104982,1.577860351507872,1709.9741832833433
824.0,289.37099778392826,-33.05763453041307,5391.0996,3084.6128,0.013938471257697291,0.01186671685228728,5.170494344146681,2778.979053136108,0.0036381886955645605,0.006823970687661105,-0.0006423711597412825,-0.0004907001598310329,4.5735499097559735,2516.2418185300994
825.0,289.61605289102687,-33.057839380430046,1801.9542,3081.3374,-0.07209200598379838,0.0001997276213096427,1.7083427767860335,2058.9450038244663,-0.05625570565171661,0.002355447427726408,0.004077331889087162,-5.970537732170099e-05,1.656934078100359,2015.489321053239
826.0,289.66111955853734,-33.05762250651589,1141.8396,3084.2854,-0.054518340428801285,-0.014458985402438087,8.88453840404029,3983.240205072375,-0.008729915669791054,-0.006086029091807812,0.002566651200631801,0.0006673220997481861,7.25729344318418,3340.0922467839378
827.0,289.3282806989991,-33.057721312358304,6016.8701,3082.0698,-0.06188561012165449,0.012075603512502153,1.675636658212778,1730.7984932407262,-0.05074260805910901,0.014795792092379344,0.0035276173796695946,-0.0006911843877653405,1.6063197752540292,1683.315169960269
829.0,289.32332921841993,-33.05860620463176,6089.4111,3066.5664,-0.08147747766000166,0.06945037868338841,0.3748655190419462,1399.3663364060958,-0.10301485941500126,0.09770194142239383,0.004091889561980188,-0.0032389325704678795,0.44088208591149447,1490.3283818336472
832.0,289.3110179067868,-33.058488035570406,6269.5693,3068.3982,0.035566232745063306,-0.04219249412370015,2.39889132776054,2093.15455032857,0.021841060038247612,-0.042888855226909356,-0.001975575322890663,0.0021395750127527254,2.2771576842605414,2017.2644552161528
833.0,289.39749675785663,-33.05864816271856,5002.9697,3067.3694,-0.021029678940921104,-0.016787702025952957,8.248085449739982,3848.4010591456095,-0.00321287265303923,-0.009133163953735354,0.0009432751390621844,0.0009503193772788319,6.8272510847081405,3262.4343330960473
834.0,289.6952319572307,-33.05956612699939,642.2016,3049.3706,-99999.0,-99999.0,-99999.0,-99999.0,-0.00321287265303923,-0.009133163953735354,0.0009432751390621844,0.0009503193772788319,6.8272510847081405,3262.4343330960473
835.0,289.4739770096729,-33.058901711700706,3882.6836,3063.5820,-0.020002147291235572,-0.003463820733415605,4.3071425480861505,2568.848996104064,-0.006500614948938261,-0.0011500337205338047,0.0009985482327375236,9.005739495662088e-05,3.88045643181819,2365.632323178545
837.0,289.27446680880786,-33.058446867773085,6805.0000,3064.0000,-99999.0,-99999.0,-99999.0,-99999.0,-0.006500614948938261,-0.0011500337205338047,0.0009985482327375236,9.005739495662088e-05,3.88045643181819,2365.632323178545
838.0,289.30215428919064,-33.058920306396686,6399.4175,3060.5942,0.010996587216291659,0.034027460079450685,6.161590974052067,3028.2666986424365,0.002471418663793008,0.0187586337597877,-0.0005762126345326493,-0.0014149262649628817,5.235744968361892,2648.867617679791
839.0,289.3696160020198,-33.05910986584715,5411.1357,3058.7917,0.07890738137696435,0.030826056646482195,3.05359963992048,2321.618259467909,0.0397386145568055,0.0285201937982741,-0.00435271317037338,-0.0016304220671903022,2.853664659540514,2209.6115814283094
840.0,289.44449276110697,-33.05925422936587,4314.4849,3057.1711,-99999.0,-99999.0,-99999.0,-99999.0,0.0397386145568055,0.0285201937982741,-0.00435271317037338,-0.0016304220671903022,2.853664659540514,2209.6115814283094
841.0,289.4892936973189,-33.0597869731812,3660.0913,3047.3293,-99999.0,-99999.0,-99999.0,-99999.0,0.0397386145568055,0.0285201937982741,-0.00435271317037338,-0.0016304220671903022,2.853664659540514,2209.6115814283094
842.0,289.5801485780699,-33.059300751204766,2327.7935,3056.0208,-0.17986946438922988,0.03945098363609231,7.058836043011298,3459.9359056929247,-0.03861937649424257,0.02184973285754718,0.008937255303688637,-0.0019312916188357991,5.899214938212465,3011.3548517687127
843.0,289.41560860399954,-33.05935971087902,4737.8110,3055.1462,-0.02006254388712113,0.07617331665961259,3.2564569595016315,2434.680280302305,-0.008044552333396562,0.06439460431964295,0.0009705002446623308,-0.003886347213899501,3.031103446635888,2308.7262649947215
844.0,289.65335966644506,-33.06079397877762,1255.5892,3028.6382,-99999.0,-99999.0,-99999.0,-99999.0,-0.008044552333396562,0.06439460431964295,0.0009705002446623308,-0.003886347213899501,3.031103446635888,2308.7262649947215
845.0,289.2885819688176,-33.05946968345365,6598.1904,3050.5032,0.10189757549321315,0.08076008679695511,3.1787780371248644,2436.2640779550266,0.04786897743109501,0.07054798480923288,-0.005578308279397241,-0.004040338408313805,2.9757538222560247,2321.7959731470983
847.0,289.72139476867625,-33.05991572811411,258.9763,3042.3987,0.10054689964235308,0.03536264097902444,7.76578887846785,3702.7598029244587,0.017812368425928815,0.014845761709817561,-0.0048438802728377195,-0.0014803442788155626,6.53418293058131,3204.9339499652815
849.0,289.35538656218046,-33.060379109234745,5619.7544,3036.3254,-0.0016408513390507977,-0.5055814617015939,0.5806549392780493,3356.575572920554,-0.006669006001561695,-0.7772396725670465,9.627986279322612e-05,0.025594970080079354,0.596144364637164,3387.832259704068
851.0,289.5288226373742,-33.06048248283117,3079.6062,3035.8843,-0.1246619803745366,0.037363965104565744,5.223088367573101,3046.880841038648,-0.03492502590083642,0.020629484080727734,0.006595720095245878,-0.0017245446975053375,4.6882820128431275,2799.2095713529097
852.0,289.404454359819,-33.060582422257234,4900.9746,3033.8960,-0.18674476302371806,-0.0468993741212976,5.361672731684211,3024.8675764829773,-0.052688263817909003,-0.028074208636094465,0.00970681747354039,0.002323552001063108,4.69984704443478,2742.0070900236306
854.0,289.4613037554326,-33.06035739315076,4068.2947,3038.0808,0.062263316848798406,-0.004543660096667765,5.40040575277527,2861.8816198479076,0.018324520727226734,-0.003575939044475467,-0.0034159776681807587,0.00030991990813065723,4.747279386108164,2577.853791030666
855.0,289.70208894335684,-33.06048234736882,542.0226,3032.9553,-0.09667999829150804,0.01581541593823698,11.268715453517093,4792.622041750251,-0.011101529800994415,0.005845087311328652,0.004117380603075314,-0.0007804794294163934,8.791256706837814,3854.5886830354784
856.0,289.3010770351348,-33.06061466089911,6415.1245,3031.0083,-0.014639874773792857,-0.02772521310609998,3.5829880421603586,2242.4023965336237,-0.007332354947475348,-0.02368033164096829,0.000925929299578697,0.0013410339379237445,3.2307742414081986,2077.6279575623603
858.0,289.5157272285617,-33.06162780875001,3271.3591,3015.8916,0.034050391054773414,0.2042403100900344,0.1957847795613154,2579.5501956019293,0.05157291048589727,0.288334736226373,-0.0017609413029390933,-0.01016023320318803,0.22460861115775774,2679.598416245379
