No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
364,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 285</a>",177.76113,-28.19678,G,113966.00,0.38015,SUN,,7.319,1,0,0,1,1,0,0
365,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115026.28-281035.1</a>",177.60952,-28.17642,IrS,215945.00,0.720314,SUN,,7.349,1,0,12,2,1,0,0
366,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115016.36-280653.8</a>",177.56820,-28.11496,IrS,99328.00,0.331324,SUN,,7.354,1,0,12,2,1,0,0
367,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115023.63-281006.1</a>",177.59849,-28.16838,IrS,93013.00,0.310258,SUN,,7.425,1,0,12,2,1,0,0
368,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115101.54-281213.5</a>",177.75646,-28.20377,IrS,98184.00,0.327505,SUN,,7.607,1,0,12,2,1,0,0
369,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115111.66-281052.2</a>",177.79860,-28.18119,IrS,53952.00,0.179964,SUN,,7.622,1,0,12,2,1,0,0
370,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115019.43-280919.9</a>",177.58100,-28.15555,IrS,209624.00,0.699231,SUN,,7.697,1,0,12,2,1,0,0
371,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 005</a>",177.57369,-28.14448,G,251622.00,0.83932,SUN,,7.7,1,0,0,1,1,0,0
372,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 013</a>",177.60054,-28.17833,G,213224.00,0.711239,SUN,,7.759,1,0,0,1,1,0,0
373,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115050.94-281300.7</a>",177.71226,-28.21686,IrS,130895.00,0.436618,SUN,,7.866,1,0,12,2,1,0,0
374,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115057.36-281249.6</a>",177.73902,-28.21378,IrS,120133.00,0.400721,SUN,,7.898,1,0,12,2,1,0,0
375,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 228</a>",177.73683,-28.21517,G,121447.00,0.405105,SUN,,7.952,1,0,0,1,1,0,0
376,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115108.31-281151.9</a>",177.78466,-28.19776,IrS,115436.00,0.385054,SUN,,7.971,1,0,12,2,1,0,0
377,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 178</a>",177.71645,-28.21975,G,20838.00,0.069509,SUN,,8.055,1,0,0,1,1,0,0
378,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115102.84-281238.6</a>",177.76184,-28.21074,IrS,113083.00,0.377203,SUN,,8.102,1,0,12,2,1,0,0
379,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115105.08-281229.6</a>",177.77118,-28.20823,IrS,112181.00,0.374195,SUN,,8.168,1,0,12,2,1,0,0
380,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 308</a>",177.77221,-28.20849,G,115132.00,0.384038,SUN,,8.206,1,0,0,1,1,0,0
381,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115020.65-281037.4</a>",177.58606,-28.17708,IrS,99197.00,0.330884,SUN,,8.264,1,0,12,2,1,0,0
382,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 284</a>",177.76101,-28.21446,G,97635.00,0.325675,SUN,,8.292,1,0,0,1,1,0,0
383,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115101.82-281303.9</a>",177.75762,-28.21775,IrS,113907.00,0.379954,SUN,,8.413,1,0,12,2,1,0,0
384,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115016.96-280953.6</a>",177.57067,-28.16491,IrS,72650.00,0.242335,SUN,,8.462,1,0,12,2,1,0,0
385,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 275</a>",177.75609,-28.21996,G,112089.00,0.373889,SUN,,8.511,1,0,0,1,1,0,0
386,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115113.25-281146.1</a>",177.80522,-28.19616,IrS,114655.00,0.382449,SUN,,8.533,1,0,12,2,1,0,0
387,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 312</a>",177.77446,-28.21416,G,108099.00,0.360579,SUN,,8.564,1,0,0,1,1,0,0
388,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115052.71-281341.3</a>",177.71965,-28.22816,IrS,130835.00,0.436417,SUN,,8.574,1,0,12,2,1,0,0
389,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115105.64-281259.0</a>",177.77362,-28.21648,IrS,112876.00,0.376515,SUN,,8.67,1,0,17,3,1,0,0
390,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115104.84-281311.2</a>",177.77017,-28.21980,IrS,73088.00,0.243795,SUN,,8.775,1,0,12,2,1,0,0
391,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 326</a>",177.78672,-28.21418,G,332454.00,1.108947,SUN,,8.87,1,0,0,1,1,0,0
392,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115015.64-281015.1</a>",177.56519,-28.17089,IrS,174131.00,0.58084,SUN,,8.904,1,0,12,2,1,0,0
393,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 334</a>",177.79376,-28.21329,G,115087.00,0.38389,SUN,,9.016,1,0,0,1,1,0,0
394,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 009</a>",177.58718,-28.19684,G,91314.00,0.304591,SUN,,9.05,1,0,0,1,1,0,0
395,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115107.63-281314.5</a>",177.78182,-28.22071,IrS,61955.00,0.20666,SUN,,9.09,1,0,12,2,1,0,0
396,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115106.51-281336.0</a>",177.77714,-28.22669,IrS,113190.00,0.377562,SUN,,9.304,1,0,12,2,1,0,0
397,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 293</a>",177.76323,-28.23508,G,113680.00,0.379197,SUN,,9.492,1,0,0,1,1,0,0
398,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115105.38-281358.7</a>",177.77233,-28.23308,G,119415.00,0.398327,SUN,15.5b,9.553,9,0,35,9,5,2,0
399,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115115.44-281449.8</a>",177.81433,-28.24722,G,36802.00,0.122759,PUN,,11.319,1,0,33,6,1,2,0
400,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115045.47-281817.0</a>",177.68942,-28.30478,G,41374.00,0.138009,PUN,,13.147,1,0,27,4,1,2,0
401,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115148.73-280638.7</a>",177.95304,-28.11083,G,31712.00,0.105781,PUN,,13.307,1,0,27,4,1,2,0
