No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
34,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 094</a>",130.46753,-17.46465,G,87810.00,0.292902,SUN,,1.569,1,0,0,1,1,0,0
162,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 210</a>",130.51975,-17.53486,G,88499.00,0.295201,SUN,,4.965,1,0,0,1,1,0,0
33,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 119</a>",130.47783,-17.48585,G,94087.00,0.313842,SUN,,1.568,1,0,0,1,1,0,0
289,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 312</a>",130.59149,-17.56590,G,97272.00,0.324466,SUN,,9.415,1,0,0,1,1,0,0
145,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 166</a>",130.50125,-17.54186,G,101486.00,0.338521,SUN,,4.479,1,0,0,1,1,0,0
132,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 111</a>",130.47355,-17.54993,G,101770.00,0.339469,SUN,,4.109,1,0,0,1,1,0,0
182,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 077</a>",130.46371,-17.57747,G,101787.00,0.339525,SUN,,5.595,1,0,0,1,1,0,0
315,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 176</a>",130.50377,-17.65806,G,102136.00,0.340688,SUN,,10.818,1,0,0,1,1,0,0
184,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">2CXO J084211.1-173034</a>",130.54583,-17.50944,XrayS,102217.00,0.34096,SUN,,5.652,2,0,17,3,1,1,0
270,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 272</a>",130.55249,-17.59004,G,102332.00,0.341343,SUN,,8.588,1,0,0,1,1,0,0
225,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084202.06-172315.4</a>",130.50861,-17.38763,IrS,102354.00,0.341417,SUN,,6.729,1,0,12,2,1,0,0
193,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084210.60-173129.4</a>",130.54418,-17.52485,IrS,102637.00,0.34236,SUN,,5.871,1,0,12,2,1,0,0
198,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084210.00-173156.3</a>",130.54169,-17.53232,IrS,102751.00,0.342742,SUN,,5.942,1,0,12,2,1,0,0
126,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 113</a>",130.47488,-17.54692,G,102859.00,0.343101,SUN,,3.965,1,0,0,1,1,0,0
266,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 284</a>",130.56567,-17.57005,G,103090.00,0.343871,SUN,,8.335,1,0,0,1,1,0,0
291,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 290</a>",130.56846,-17.59572,G,105963.00,0.353453,SUN,,9.469,1,0,0,1,1,0,0
109,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 013</a>",130.42382,-17.43491,G,107998.00,0.360242,SUN,,3.374,1,0,0,1,1,0,0
135,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084137.64-172542.3</a>",130.40686,-17.42842,IrS,108322.00,0.361324,SUN,,4.216,1,0,12,2,1,0,0
203,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084147.21-172301.5</a>",130.44672,-17.38375,IrS,108412.00,0.361624,SUN,,6.084,1,0,12,2,1,0,0
205,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 267</a>",130.55087,-17.52224,G,108415.00,0.361632,SUN,,6.165,1,0,0,1,1,0,0
122,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 001</a>",130.40246,-17.44138,G,108680.00,0.362519,SUN,,3.797,1,0,0,1,1,0,0
121,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084136.75-172631.4</a>",130.40315,-17.44207,IrS,108694.00,0.362563,SUN,,3.739,1,0,12,2,1,0,0
300,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 305</a>",130.58347,-17.58922,G,117091.00,0.390572,SUN,,9.847,1,0,0,1,1,0,0
243,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084206.01-173454.2</a>",130.52508,-17.58175,IrS,117180.00,0.390869,SUN,,7.203,1,0,12,2,1,0,0
214,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084204.87-173409.8</a>",130.52022,-17.56944,IrS,117234.00,0.391049,SUN,,6.447,1,0,18,3,1,0,0
37,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 011</a>",130.42231,-17.48838,G,117432.00,0.391712,SUN,,1.621,1,0,0,1,1,0,0
231,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084206.53-173429.6</a>",130.52724,-17.57490,IrS,117552.00,0.392112,SUN,,6.954,1,0,12,2,1,0,0
167,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 165</a>",130.50080,-17.55525,G,117673.00,0.392515,SUN,,5.102,1,0,0,1,1,0,0
220,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 215</a>",130.52245,-17.57180,G,117737.00,0.392729,SUN,,6.637,1,0,0,1,1,0,0
217,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084203.88-173425.5</a>",130.51619,-17.57376,IrS,117765.00,0.392821,SUN,,6.516,1,0,12,2,1,0,0
285,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 271</a>",130.55239,-17.60290,G,117778.00,0.392864,SUN,,9.165,1,0,0,1,1,0,0
201,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 169</a>",130.50212,-17.57210,G,117849.00,0.393103,SUN,,6.0,1,0,0,1,1,0,0
99,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 155</a>",130.49290,-17.45282,G,118377.00,0.394862,SUN,,3.108,1,0,0,1,1,0,0
260,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 265</a>",130.54882,-17.58234,G,118396.00,0.394926,SUN,,8.108,1,0,0,1,1,0,0
294,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 298</a>",130.58062,-17.58889,G,118476.00,0.395192,SUN,,9.71,1,0,0,1,1,0,0
103,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 184</a>",130.50788,-17.47925,G,118492.00,0.395246,SUN,,3.306,1,0,0,1,1,0,0
48,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084147.49-173054.9</a>",130.44858,-17.51498,UvS,118527.00,0.395363,SUN,,1.797,1,0,16,3,1,0,0
14,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084151.82-172945.3</a>",130.46592,-17.49592,IrS,118950.00,0.396773,SUN,,1.099,1,0,12,2,1,0,0
280,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 275</a>",130.55363,-17.59596,G,119780.00,0.399544,SUN,,8.895,1,0,0,1,1,0,0
67,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084150.91-173119.8</a>",130.46213,-17.52219,IrS,119959.00,0.400139,SUN,,2.325,1,0,12,2,1,0,0
11,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 087</a>",130.46592,-17.49358,G,121100.00,0.403947,SUN,,1.023,1,0,0,1,1,0,0
279,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 238</a>",130.53302,-17.60953,G,135568.00,0.452205,SUN,,8.836,1,0,0,1,1,0,0
118,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 050</a>",130.44957,-17.54623,G,139686.00,0.465943,SUN,,3.669,1,0,0,1,1,0,0
283,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 270</a>",130.55234,-17.60040,G,140506.00,0.468677,SUN,,9.048,1,0,0,1,1,0,0
44,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084140.79-172921.1</a>",130.41997,-17.48920,IrS,140554.00,0.468838,SUN,,1.761,1,0,12,2,1,0,0
212,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 264</a>",130.54862,-17.53421,G,142983.00,0.476941,SUN,,6.345,1,0,0,1,1,0,0
303,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 315</a>",130.59809,-17.57301,G,149316.00,0.498063,SUN,,9.96,1,0,0,1,1,0,0
59,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084157.00-172927.9</a>",130.48754,-17.49109,IrS,157136.00,0.52415,SUN,,2.154,1,0,12,2,1,0,0
4,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084147.83-172932.3</a>",130.44929,-17.49231,IrS,159284.00,0.531313,SUN,,0.439,1,0,12,2,1,0,0
58,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 142</a>",130.48647,-17.49476,G,159404.00,0.531713,SUN,,2.142,1,0,0,1,1,0,0
274,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084204.47-173651.1</a>",130.51864,-17.61422,IrS,161794.00,0.539688,SUN,,8.675,1,0,12,2,1,0,0
204,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 237</a>",130.53289,-17.54956,G,161853.00,0.539883,SUN,,6.101,1,0,0,1,1,0,0
313,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 307</a>",130.58541,-17.60987,G,165461.00,0.551919,SUN,,10.756,1,0,0,1,1,0,0
26,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 075</a>",130.46288,-17.46381,G,172372.00,0.57497,SUN,,1.462,1,0,0,1,1,0,0
73,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 060</a>",130.45729,-17.44569,G,173425.00,0.578485,SUN,,2.396,1,0,0,1,1,0,0
144,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 198</a>",130.51353,-17.52889,G,173640.00,0.579199,SUN,,4.466,1,0,0,1,1,0,0
169,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 078</a>",130.46392,-17.39885,G,175112.00,0.58411,SUN,,5.231,1,0,0,1,1,0,0
82,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">2CXO J084158.1-173020</a>",130.49208,-17.50556,XrayS,194850.00,0.649949,SUN,,2.681,2,0,13,3,1,0,0
141,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 127</a>",130.48085,-17.41786,G,195627.00,0.652542,SUN,,4.393,1,0,0,1,1,0,0
311,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 295</a>",130.57561,-17.61505,G,201532.00,0.672239,SUN,,10.588,1,0,0,1,1,0,0
128,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 194</a>",130.51135,-17.51737,G,201605.00,0.672483,SUN,,3.988,1,0,0,1,1,0,0
9,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 076</a>",130.46316,-17.49209,G,202893.00,0.676777,SUN,,0.841,1,0,0,1,1,0,0
140,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 193</a>",130.51094,-17.52937,G,203930.00,0.680236,SUN,,4.365,1,0,0,1,1,0,0
237,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 268</a>",130.55152,-17.55394,G,204974.00,0.683718,SUN,,7.108,1,0,0,1,1,0,0
159,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 190</a>",130.50981,-17.54297,G,222196.00,0.741165,SUN,,4.859,1,0,0,1,1,0,0
277,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 144</a>",130.48742,-17.62664,G,222588.00,0.742475,SUN,,8.753,1,0,0,1,1,0,0
115,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084140.50-172602.0</a>",130.41878,-17.43389,IrS,224620.00,0.74925,SUN,,3.566,1,0,12,2,1,0,0
318,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084204.60-173928.5</a>",130.51922,-17.65796,IrS,225205.00,0.751202,SUN,,11.094,1,0,18,3,1,0,0
24,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084144.23-172801.6</a>",130.43432,-17.46712,IrS,236341.00,0.78835,SUN,,1.418,1,0,12,2,1,0,0
70,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 149</a>",130.49046,-17.49334,G,243681.00,0.812831,SUN,,2.344,1,0,0,1,1,0,0
211,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J084206.87-173335.0</a>",130.52863,-17.55973,IrS,260542.00,0.869075,SUN,,6.331,1,0,12,2,1,0,0
148,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 027</a>",130.43683,-17.40994,G,266090.00,0.88758,SUN,,4.575,1,0,0,1,1,0,0
262,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">ABELL 3411:[GDW2019] 186</a>",130.50876,-17.60827,G,323782.00,1.080022,SUN,,8.11,1,0,0,1,1,0,0
